Wall time,Step,Value
1545011776.58287,313.0,15.619999885559082
1545011817.501172,626.0,22.770000457763672
1545011858.62918,939.0,28.520000457763672
1545011899.6214435,1252.0,30.979999542236328
1545011940.7255976,1565.0,34.0
1545011981.798933,1878.0,35.02000045776367
1545012022.927266,2191.0,36.380001068115234
1545012064.0988295,2504.0,36.70000076293945
1545012105.0488234,2817.0,38.060001373291016
1545012146.1940184,3130.0,38.650001525878906
1545012187.4556444,3443.0,39.5
1545012228.586598,3756.0,40.31999969482422
1545012269.7118976,4069.0,40.369998931884766
1545012310.7206683,4382.0,41.0099983215332
1545012351.920906,4695.0,41.7599983215332
1545012392.8736458,5008.0,42.02000045776367
1545012434.109115,5321.0,42.52000045776367
1545012475.341806,5634.0,43.0099983215332
1545012516.4741616,5947.0,42.880001068115234
1545012557.567204,6260.0,43.58000183105469
1545012598.7825212,6573.0,43.9900016784668
1545012639.944577,6886.0,44.18000030517578
1545012680.9101017,7199.0,44.040000915527344
1545012722.0688145,7512.0,44.790000915527344
1545012763.1893477,7825.0,44.63999938964844
1545012804.3896701,8138.0,44.86000061035156
1545012845.5112278,8451.0,45.099998474121094
1545012886.7622259,8764.0,45.20000076293945
1545012927.943399,9077.0,45.56999969482422
1545012968.8269157,9390.0,45.59000015258789
1545013010.129018,9703.0,45.560001373291016
1545013051.4722853,10016.0,45.790000915527344
1545013092.8196964,10329.0,46.220001220703125
1545013134.2179632,10642.0,46.09000015258789
1545013175.7161953,10955.0,46.209999084472656
1545013217.122379,11268.0,46.220001220703125
1545013258.332426,11581.0,46.459999084472656
1545013299.7826164,11894.0,47.0099983215332
1545013341.2168174,12207.0,47.099998474121094
1545013382.5737696,12520.0,47.09000015258789
1545013424.0463762,12833.0,47.220001220703125
1545013465.5016873,13146.0,47.25
1545013506.8824546,13459.0,47.599998474121094
1545013548.031991,13772.0,47.66999816894531
1545013589.3837838,14085.0,47.79999923706055
1545013630.817121,14398.0,47.43000030517578
1545013672.0426507,14711.0,47.689998626708984
1545013713.431976,15024.0,47.7599983215332
1545013754.8906944,15337.0,47.72999954223633
1545013796.285703,15650.0,47.970001220703125
1545013837.544789,15963.0,48.0
1545013879.0242684,16276.0,48.439998626708984
1545013920.459638,16589.0,48.31999969482422
1545013961.7097907,16902.0,48.41999816894531
1545014003.099766,17215.0,48.650001525878906
1545014044.6401002,17528.0,48.689998626708984
1545014085.9752774,17841.0,48.959999084472656
1545014127.3583012,18154.0,48.86000061035156
1545014168.7767766,18467.0,48.939998626708984
1545014210.203973,18780.0,48.93000030517578
1545014251.4886343,19093.0,48.79999923706055
1545014292.970747,19406.0,49.209999084472656
1545014334.35595,19719.0,49.22999954223633
1545014375.7781687,20032.0,49.209999084472656
1545014416.9985137,20345.0,49.40999984741211
1545014458.4619808,20658.0,49.560001373291016
1545014499.8468404,20971.0,49.5
1545014541.0677376,21284.0,49.599998474121094
1545014582.4585774,21597.0,49.849998474121094
1545014623.945047,21910.0,49.66999816894531
1545014665.416908,22223.0,49.77000045776367
1545014706.8087742,22536.0,49.810001373291016
1545014748.142572,22849.0,49.65999984741211
1545014789.5593493,23162.0,49.90999984741211
1545014830.6085215,23475.0,49.93000030517578
1545014871.9869275,23788.0,49.91999816894531
1545014913.4816658,24101.0,50.22999954223633
1545014954.8335652,24414.0,50.11000061035156
1545014996.2965643,24727.0,49.95000076293945
1545015037.7404664,25040.0,50.25
1545015079.3284955,25353.0,49.939998626708984
1545015120.4876473,25666.0,50.27000045776367
1545015161.9169421,25979.0,50.11000061035156
1545015203.4781237,26292.0,50.349998474121094
1545015244.669342,26605.0,50.47999954223633
1545015286.1613443,26918.0,50.5099983215332
1545015327.6087217,27231.0,50.150001525878906
1545015369.0738194,27544.0,50.279998779296875
1545015410.248761,27857.0,50.400001525878906
1545015451.6914217,28170.0,50.59000015258789
1545015493.1455646,28483.0,50.40999984741211
1545015534.4836543,28796.0,50.58000183105469
1545015575.9561687,29109.0,50.540000915527344
1545015617.380978,29422.0,50.4900016784668
1545015658.6920927,29735.0,50.59000015258789
1545015699.8361232,30048.0,50.63999938964844
1545015741.284973,30361.0,50.810001373291016
1545015782.7530646,30674.0,50.83000183105469
1545015823.9484434,30987.0,50.77000045776367
1545015865.4555628,31300.0,50.63999938964844
1545015906.9136405,31613.0,51.029998779296875
1545015948.394822,31926.0,50.790000915527344
1545015989.7124817,32239.0,50.279998779296875
1545016031.0536597,32552.0,50.93000030517578
1545016072.485918,32865.0,50.939998626708984
1545016113.4590654,33178.0,50.790000915527344
1545016154.9975042,33491.0,50.810001373291016
1545016196.4088295,33804.0,50.849998474121094
1545016237.7856438,34117.0,50.81999969482422
1545016279.0810375,34430.0,51.04999923706055
1545016320.6015563,34743.0,51.13999938964844
1545016362.0839672,35056.0,50.900001525878906
1545016403.273391,35369.0,51.16999816894531
1545016444.7689843,35682.0,51.099998474121094
1545016486.2281392,35995.0,51.189998626708984
1545016527.2890992,36308.0,51.459999084472656
1545016556.6729865,36621.0,51.20000076293945
1545016585.815792,36934.0,51.5099983215332
1545016615.0556915,37247.0,51.150001525878906
1545016644.2510264,37560.0,51.59000015258789
1545016673.3527763,37873.0,51.31999969482422
1545016702.5160315,38186.0,51.2599983215332
1545016731.694491,38499.0,51.459999084472656
1545016760.8779206,38812.0,51.459999084472656
1545016790.0825233,39125.0,51.13999938964844
1545016819.28261,39438.0,51.459999084472656
1545016848.403092,39751.0,51.599998474121094
1545016877.6219165,40064.0,51.560001373291016
