Wall time,Step,Value
1543703133.1631877,313.0,37.2599983215332
1543703140.9385216,626.0,42.61000061035156
1543703148.6329358,939.0,42.709999084472656
1543703156.405925,1252.0,44.880001068115234
1543703164.0827217,1565.0,45.84000015258789
1543703171.8226924,1878.0,46.66999816894531
1543703179.4878674,2191.0,46.52000045776367
1543703187.1794584,2504.0,48.540000915527344
1543703194.7834263,2817.0,47.08000183105469
1543703202.6483088,3130.0,48.58000183105469
1543703210.3186982,3443.0,46.70000076293945
1543703217.877247,3756.0,50.31999969482422
1543703225.579968,4069.0,49.58000183105469
1543703233.3268073,4382.0,51.34000015258789
1543703240.9623501,4695.0,50.43000030517578
1543703248.5830882,5008.0,50.619998931884766
1543703256.19152,5321.0,51.75
1543703263.9953735,5634.0,50.790000915527344
1543703271.7636707,5947.0,52.0
1543703279.5165148,6260.0,49.790000915527344
1543703287.3035786,6573.0,51.880001068115234
1543703295.0758004,6886.0,51.540000915527344
1543703302.6797857,7199.0,50.560001373291016
1543703310.298471,7512.0,52.470001220703125
1543703318.0474854,7825.0,52.040000915527344
1543703325.7835507,8138.0,52.54999923706055
1543703333.4113097,8451.0,52.5099983215332
1543703341.0354135,8764.0,52.81999969482422
1543703348.847234,9077.0,50.04999923706055
1543703356.6316152,9390.0,52.2400016784668
1543703364.3207963,9703.0,52.52000045776367
1543703371.9148324,10016.0,52.90999984741211
1543703379.8284993,10329.0,52.790000915527344
1543703387.5478961,10642.0,52.81999969482422
1543703395.215586,10955.0,52.119998931884766
1543703402.8671038,11268.0,52.84000015258789
1543703410.699887,11581.0,52.88999938964844
1543703418.4996932,11894.0,53.09000015258789
1543703426.1913674,12207.0,52.47999954223633
1543703433.843874,12520.0,53.150001525878906
1543703441.7140574,12833.0,52.290000915527344
1543703449.7459915,13146.0,52.66999816894531
1543703457.510463,13459.0,52.529998779296875
1543703465.3329306,13772.0,53.13999938964844
1543703473.070614,14085.0,52.150001525878906
1543703480.8126423,14398.0,52.33000183105469
1543703488.4771538,14711.0,52.2599983215332
