Wall time,Step,Value
1544309057.7141204,32.0,53.599998474121094
1544309057.9780536,64.0,54.099998474121094
1544309058.2326117,96.0,54.0
1544309058.475861,128.0,53.900001525878906
1544309058.7223608,160.0,54.29999923706055
1544309058.974035,192.0,54.599998474121094
1544309059.2198222,224.0,54.79999923706055
1544309059.462878,256.0,55.20000076293945
1544309059.7136455,288.0,55.900001525878906
1544309059.9738045,320.0,56.29999923706055
1544309060.2153957,352.0,56.29999923706055
1544309060.4599357,384.0,56.099998474121094
1544309060.7023773,416.0,56.20000076293945
1544309060.9487228,448.0,56.5
1544309061.1879518,480.0,56.599998474121094
1544309061.4304564,512.0,56.70000076293945
1544309061.6730175,544.0,56.70000076293945
1544309061.9269228,576.0,56.70000076293945
1544309062.1794877,608.0,56.70000076293945
1544309062.4268093,640.0,56.70000076293945
1544309062.6689103,672.0,56.599998474121094
1544309062.9303086,704.0,56.79999923706055
1544309063.1780138,736.0,56.400001525878906
1544309063.42507,768.0,56.099998474121094
1544309063.6691759,800.0,56.099998474121094
1544309063.921939,832.0,56.0
1544309064.1670935,864.0,55.400001525878906
1544309064.4083812,896.0,54.599998474121094
1544309064.6490207,928.0,54.20000076293945
1544309064.90756,960.0,54.0
1544309065.1552565,992.0,54.0
1544309065.4037514,1024.0,53.29999923706055
1544309065.6476579,1056.0,53.79999923706055
1544309065.907816,1088.0,53.5
1544309066.1639724,1120.0,53.5
1544309066.4217234,1152.0,53.599998474121094
1544309066.6693077,1184.0,54.20000076293945
1544309066.9261994,1216.0,53.099998474121094
1544309067.1823666,1248.0,53.0
1544309067.4273427,1280.0,53.5
1544309067.671206,1312.0,53.900001525878906
1544309067.9212685,1344.0,54.599998474121094
1544309068.1723053,1376.0,54.20000076293945
1544309068.4145164,1408.0,53.79999923706055
1544309068.6584003,1440.0,54.0
1544309068.9068406,1472.0,54.099998474121094
1544309069.1572046,1504.0,54.099998474121094
1544309069.3976288,1536.0,53.70000076293945
1544309069.7004771,1568.0,53.29999923706055
