Wall time,Step,Value
1543645073.303798,313.0,36.29999923706055
1543645081.1509843,626.0,39.279998779296875
1543645089.115652,939.0,39.970001220703125
1543645096.8991365,1252.0,42.400001525878906
1543645104.6129136,1565.0,43.16999816894531
1543645112.3391874,1878.0,43.380001068115234
1543645119.9956956,2191.0,43.560001373291016
1543645127.595316,2504.0,44.790000915527344
1543645135.2835767,2817.0,45.93000030517578
1543645142.921207,3130.0,46.220001220703125
1543645150.5914123,3443.0,44.7599983215332
1543645158.2313364,3756.0,46.11000061035156
1543645165.903763,4069.0,45.86000061035156
1543645173.5646567,4382.0,47.369998931884766
1543645181.2929296,4695.0,48.459999084472656
1543645189.0298045,5008.0,47.540000915527344
1543645196.7570598,5321.0,48.68000030517578
1543645204.4284418,5634.0,47.810001373291016
1543645212.0502136,5947.0,49.11000061035156
1543645219.7166066,6260.0,49.619998931884766
1543645227.566369,6573.0,49.060001373291016
1543645235.2558053,6886.0,49.04999923706055
1543645243.273059,7199.0,48.65999984741211
1543645251.3101792,7512.0,50.27000045776367
1543645259.0798,7825.0,50.0099983215332
1543645266.8898375,8138.0,50.029998779296875
1543645274.591276,8451.0,50.47999954223633
1543645282.1967518,8764.0,51.16999816894531
1543645289.9473202,9077.0,49.529998779296875
1543645297.694539,9390.0,50.619998931884766
1543645305.2878761,9703.0,51.0
1543645313.0850677,10016.0,51.25
1543645320.7397683,10329.0,51.290000915527344
1543645328.3994334,10642.0,50.22999954223633
1543645336.0922065,10955.0,51.5
1543645343.7278643,11268.0,51.66999816894531
1543645351.4341037,11581.0,50.5
1543645359.1278777,11894.0,52.15999984741211
1543645366.7159367,12207.0,51.220001220703125
1543645374.3715308,12520.0,51.43000030517578
1543645381.9877603,12833.0,50.709999084472656
1543645389.6157217,13146.0,51.4900016784668
1543645397.2756567,13459.0,50.380001068115234
1543645404.9954615,13772.0,51.130001068115234
1543645412.615587,14085.0,51.97999954223633
1543645420.2286475,14398.0,51.779998779296875
1543645427.899586,14711.0,51.63999938964844
1543645436.099336,15024.0,51.54999923706055
1543645443.8758123,15337.0,51.630001068115234
1543645451.6288593,15650.0,51.279998779296875
1543645459.251866,15963.0,51.70000076293945
1543645466.8597643,16276.0,51.61000061035156
1543645474.620252,16589.0,51.959999084472656
1543645482.2437217,16902.0,52.13999938964844
1543645490.0461855,17215.0,51.7599983215332
1543645497.7159362,17528.0,51.779998779296875
1543645505.3917952,17841.0,52.72999954223633
1543645513.0533686,18154.0,52.04999923706055
1543645520.7116709,18467.0,52.52000045776367
1543645528.3439822,18780.0,52.43000030517578
1543645536.027397,19093.0,52.0099983215332
1543645543.736612,19406.0,51.79999923706055
1543645551.4080248,19719.0,52.02000045776367
1543645559.0952938,20032.0,52.459999084472656
1543645566.7716608,20345.0,51.970001220703125
1543645574.3679914,20658.0,52.20000076293945
1543645582.0237427,20971.0,52.04999923706055
1543645589.7457018,21284.0,52.2400016784668
