Wall time,Step,Value
1545024205.2424545,63.0,0.0
1545024206.374027,126.0,0.0
1545024207.4971464,189.0,0.0
1545024208.6410291,252.0,0.0
1545024209.7512722,315.0,0.0
1545024210.8645546,378.0,0.0
1545024211.9548814,441.0,16.549999237060547
1545024213.0426266,504.0,25.5
1545024214.1464448,567.0,61.0
1545024215.282774,630.0,58.79999923706055
1545024216.3814967,693.0,54.70000076293945
1545024217.5164168,756.0,49.599998474121094
1545024218.5756402,819.0,49.349998474121094
1545024219.6936727,882.0,49.349998474121094
1545024220.8141499,945.0,49.349998474121094
1545024221.96645,1008.0,49.349998474121094
1545024223.1002011,1071.0,49.349998474121094
1545024224.2194116,1134.0,49.349998474121094
1545024225.3446007,1197.0,49.349998474121094
1545024226.4732985,1260.0,49.349998474121094
1545024227.6204967,1323.0,49.349998474121094
1545024228.7695005,1386.0,49.349998474121094
1545024229.9034283,1449.0,49.349998474121094
1545024231.048568,1512.0,49.349998474121094
1545024232.1732702,1575.0,49.349998474121094
1545024233.3178144,1638.0,49.349998474121094
1545024234.4179487,1701.0,49.349998474121094
1545024235.524614,1764.0,49.79999923706055
1545024236.6369026,1827.0,51.400001525878906
1545024237.7716606,1890.0,54.099998474121094
1545024238.9056885,1953.0,54.900001525878906
1545024240.0367827,2016.0,55.900001525878906
1545024241.1620467,2079.0,57.900001525878906
1545024242.24979,2142.0,58.650001525878906
1545024243.3715756,2205.0,58.849998474121094
1545024244.5000901,2268.0,59.29999923706055
1545024245.6342566,2331.0,58.70000076293945
1545024246.7492924,2394.0,58.70000076293945
1545024247.8599877,2457.0,58.599998474121094
1545024248.9935043,2520.0,58.150001525878906
1545024250.153646,2583.0,57.95000076293945
1545024251.2765045,2646.0,58.45000076293945
1545024252.441976,2709.0,58.650001525878906
1545024253.5855365,2772.0,58.5
1545024254.6790903,2835.0,58.20000076293945
1545024255.8330638,2898.0,59.150001525878906
1545024256.935784,2961.0,58.900001525878906
1545024258.078137,3024.0,58.349998474121094
1545024259.2045887,3087.0,58.54999923706055
1545024260.3217976,3150.0,58.79999923706055
