Wall time,Step,Value
1543682748.214018,313.0,10.319999694824219
1543682763.8819005,626.0,14.420000076293945
1543682778.9704235,939.0,14.5
1543682794.0859704,1252.0,19.06999969482422
1543682808.990122,1565.0,19.610000610351562
1543682825.3659067,1878.0,18.770000457763672
1543682841.0740128,2191.0,21.65999984741211
1543682856.6333039,2504.0,24.030000686645508
1543682871.9500244,2817.0,25.6299991607666
1543682887.8333023,3130.0,26.219999313354492
1543682903.0761793,3443.0,27.360000610351562
1543682918.2700021,3756.0,29.68000030517578
1543682933.860342,4069.0,30.809999465942383
1543682948.7603567,4382.0,29.059999465942383
1543682964.1579905,4695.0,32.63999938964844
1543682979.6396677,5008.0,36.09000015258789
1543682994.7620668,5321.0,36.88999938964844
1543683009.2460063,5634.0,37.2400016784668
1543683024.4293103,5947.0,36.7599983215332
1543683040.1481235,6260.0,38.279998779296875
1543683055.1140332,6573.0,39.22999954223633
1543683070.3157132,6886.0,40.06999969482422
1543683084.9861522,7199.0,40.2400016784668
1543683099.845999,7512.0,39.790000915527344
1543683115.9574528,7825.0,40.099998474121094
1543683131.2781086,8138.0,40.970001220703125
1543683146.7873,8451.0,40.279998779296875
1543683161.993946,8764.0,40.459999084472656
1543683177.1374998,9077.0,41.59000015258789
1543683192.0660079,9390.0,41.40999984741211
1543683207.0496995,9703.0,41.310001373291016
1543683222.8294082,10016.0,42.15999984741211
1543683238.5623603,10329.0,41.790000915527344
1543683253.9579797,10642.0,42.400001525878906
1543683269.842345,10955.0,42.65999984741211
1543683285.3020403,11268.0,43.08000183105469
1543683301.2940638,11581.0,43.08000183105469
1543683317.4367013,11894.0,43.65999984741211
1543683332.8210335,12207.0,43.790000915527344
1543683347.6416128,12520.0,43.939998626708984
1543683362.6527643,12833.0,44.220001220703125
1543683377.888288,13146.0,43.790000915527344
1543683392.5509667,13459.0,44.33000183105469
1543683407.6969135,13772.0,43.9900016784668
1543683422.8614376,14085.0,44.34000015258789
1543683438.2521632,14398.0,44.310001373291016
1543683453.6459758,14711.0,44.68000030517578
1543683469.5015523,15024.0,44.54999923706055
1543683485.7139523,15337.0,44.61000061035156
1543683501.805727,15650.0,45.099998474121094
1543683516.5205455,15963.0,45.130001068115234
1543683532.1586533,16276.0,44.91999816894531
1543683549.5443869,16589.0,45.34000015258789
1543683566.2686048,16902.0,45.4900016784668
1543683581.9000072,17215.0,45.560001373291016
1543683598.378163,17528.0,46.209999084472656
1543683614.1707468,17841.0,45.65999984741211
1543683629.146047,18154.0,45.79999923706055
1543683644.850012,18467.0,45.95000076293945
1543683660.063727,18780.0,45.86000061035156
1543683675.534053,19093.0,45.90999984741211
1543683690.7619994,19406.0,46.650001525878906
1543683706.2380195,19719.0,46.29999923706055
1543683721.482296,20032.0,46.5099983215332
1543683736.7403545,20345.0,46.79999923706055
1543683751.9322836,20658.0,46.33000183105469
1543683767.4390752,20971.0,47.25
1543683782.9983842,21284.0,46.38999938964844
1543683798.3849857,21597.0,46.459999084472656
1543683813.92597,21910.0,46.45000076293945
1543683829.5930586,22223.0,47.060001373291016
1543683845.3265789,22536.0,47.349998474121094
1543683860.899993,22849.0,47.22999954223633
1543683876.2972007,23162.0,47.869998931884766
1543683891.8964431,23475.0,47.91999816894531
