Wall time,Step,Value
1543701486.038034,313.0,58.41999816894531
1543701621.9074101,626.0,75.54000091552734
1543701757.6444595,939.0,82.19999694824219
1543701894.2561686,1252.0,83.72000122070312
1543702030.3991098,1565.0,85.88999938964844
1543702166.4606032,1878.0,86.47000122070312
1543702302.7018487,2191.0,87.76000213623047
1543702439.0518556,2504.0,88.30999755859375
1543702575.0139408,2817.0,88.38999938964844
1543702711.7310588,3130.0,89.0199966430664
1543702848.007564,3443.0,89.08000183105469
1543702983.503249,3756.0,89.5199966430664
1543703119.7240796,4069.0,89.58999633789062
1543703255.5419946,4382.0,89.37999725341797
1543703391.114894,4695.0,90.22000122070312
1543703527.2817688,5008.0,90.47000122070312
1543703663.1620817,5321.0,91.0
1543703799.3725646,5634.0,90.72000122070312
1543703935.54042,5947.0,90.94000244140625
1543704071.2519412,6260.0,91.45999908447266
1543704207.0939758,6573.0,91.41999816894531
1543704343.3260226,6886.0,91.05000305175781
1543704479.765966,7199.0,91.31999969482422
1543704615.129997,7512.0,91.33999633789062
1543704750.586941,7825.0,91.83000183105469
1543704887.284557,8138.0,91.68000030517578
1543705022.754071,8451.0,91.7300033569336
1543705159.397481,8764.0,91.79000091552734
1543705295.601926,9077.0,92.12000274658203
1543705431.771013,9390.0,92.18000030517578
1543705568.7276537,9703.0,92.13999938964844
1543705705.793967,10016.0,92.19999694824219
1543705841.8380105,10329.0,91.3499984741211
1543705977.771819,10642.0,92.20999908447266
1543706113.4698737,10955.0,92.02999877929688
1543706248.945018,11268.0,92.44000244140625
1543706384.7853618,11581.0,92.58999633789062
1543706520.2099574,11894.0,92.38999938964844
1543706656.242363,12207.0,93.0
1543706792.5676923,12520.0,92.77999877929688
1543706928.519029,12833.0,92.66999816894531
1543707064.6104958,13146.0,92.70999908447266
1543707200.9444351,13459.0,92.7300033569336
1543707336.8167927,13772.0,92.61000061035156
1543707473.3749025,14085.0,92.9000015258789
1543707609.4499197,14398.0,92.58999633789062
1543707745.5139291,14711.0,93.2300033569336
1543707881.6218703,15024.0,92.9800033569336
1543708018.2819595,15337.0,92.43000030517578
1543708153.9357836,15650.0,93.22000122070312
1543708289.95925,15963.0,93.18000030517578
1543708426.3780208,16276.0,93.26000213623047
1543708563.027427,16589.0,93.06999969482422
1543708699.3747048,16902.0,93.56999969482422
1543708835.24156,17215.0,93.5199966430664
1543708970.8819008,17528.0,93.12000274658203
1543709106.957941,17841.0,93.66000366210938
1543709243.2340038,18154.0,93.47000122070312
1543709380.265992,18467.0,93.23999786376953
1543709516.8923786,18780.0,93.25
1543709653.958101,19093.0,93.4000015258789
1543709791.1780546,19406.0,93.41000366210938
1543709930.3140292,19719.0,93.56999969482422
1543710069.0856895,20032.0,93.7300033569336
1543710208.6379316,20345.0,93.0999984741211
1543710348.13807,20658.0,93.55000305175781
1543710487.1125844,20971.0,93.94000244140625
1543710626.7205846,21284.0,93.72000122070312
1543710765.2697864,21597.0,94.0
1543710901.7579367,21910.0,93.91000366210938
1543711037.089993,22223.0,93.73999786376953
1543711173.647898,22536.0,93.58000183105469
1543711310.1380944,22849.0,94.0
1543711448.249398,23162.0,93.68000030517578
1543711585.1436365,23475.0,93.29000091552734
1543711718.4160879,23788.0,93.80999755859375
1543711854.708194,24101.0,93.94000244140625
1543711993.1224363,24414.0,93.87999725341797
1543712129.249865,24727.0,93.91000366210938
1543712266.9320347,25040.0,93.9800033569336
1543712404.1471746,25353.0,93.94999694824219
1543712540.978033,25666.0,94.2300033569336
1543712678.7798307,25979.0,93.68000030517578
1543712816.1430264,26292.0,93.91000366210938
1543712953.4018884,26605.0,94.16000366210938
1543713089.3519838,26918.0,94.05999755859375
1543713226.9965463,27231.0,94.3499984741211
1543713368.8377283,27544.0,94.06999969482422
1543713510.6708765,27857.0,94.08999633789062
1543713652.076013,28170.0,94.13999938964844
1543713793.2791283,28483.0,94.12000274658203
1543713931.6713622,28796.0,94.33999633789062
1543714070.6700234,29109.0,94.36000061035156
1543714209.32699,29422.0,94.23999786376953
1543714346.586082,29735.0,94.06999969482422
1543714483.4120364,30048.0,94.12999725341797
1543714620.6360166,30361.0,94.18000030517578
1543714757.8727508,30674.0,94.44000244140625
1543714895.9427984,30987.0,94.5199966430664
1543714996.2181602,31300.0,94.45999908447266
1543715094.6986842,31613.0,94.41999816894531
1543715193.251784,31926.0,94.06999969482422
1543715291.2220764,32239.0,94.05999755859375
1543715389.570212,32552.0,94.30999755859375
1543715488.193061,32865.0,94.33000183105469
1543715586.734459,33178.0,94.52999877929688
1543715685.0322385,33491.0,94.16000366210938
1543715783.4565737,33804.0,94.0999984741211
1543715882.5481272,34117.0,94.23999786376953
1543715980.9338608,34430.0,94.4800033569336
1543716079.4109101,34743.0,94.2699966430664
1543716177.272712,35056.0,94.43000030517578
1543716275.678476,35369.0,94.62000274658203
1543716374.170938,35682.0,94.7699966430664
1543716472.7917893,35995.0,94.66000366210938
1543716571.2825265,36308.0,94.47000122070312
1543716666.5858006,36621.0,94.48999786376953
1543716762.5980225,36934.0,94.79000091552734
1543716861.04837,37247.0,94.70999908447266
