Wall time,Step,Value
1544137402.5817251,313.0,90.5
1544137406.9127502,626.0,91.73999786376953
1544137411.2575364,939.0,92.55000305175781
1544137415.5334072,1252.0,93.04000091552734
1544137419.903788,1565.0,93.5999984741211
1544137424.2544508,1878.0,93.98999786376953
1544137428.6159055,2191.0,94.63999938964844
1544137432.9293861,2504.0,94.98999786376953
1544137437.237892,2817.0,95.22000122070312
1544137441.575489,3130.0,95.44999694824219
1544137445.897319,3443.0,95.75
1544137450.297506,3756.0,96.0
1544137454.5880773,4069.0,96.19999694824219
1544137458.8709176,4382.0,96.37000274658203
1544137463.232878,4695.0,96.48999786376953
1544137467.5951583,5008.0,96.55999755859375
1544137472.0141642,5321.0,96.6500015258789
1544137476.2985516,5634.0,96.75
1544137480.6764915,5947.0,96.8499984741211
1544137485.0899196,6260.0,96.98999786376953
1544137489.3994832,6573.0,96.98999786376953
1544137493.6789942,6886.0,97.05000305175781
1544137497.9895108,7199.0,97.19000244140625
1544137502.3147373,7512.0,97.20999908447266
1544137506.6786747,7825.0,97.22000122070312
1544137511.0598404,8138.0,97.22000122070312
1544137515.3948321,8451.0,97.37000274658203
1544137519.766345,8764.0,97.29000091552734
1544137524.0994134,9077.0,97.44999694824219
1544137528.4044354,9390.0,97.37999725341797
1544137532.74552,9703.0,97.41999816894531
1544137537.0769615,10016.0,97.5199966430664
1544137541.38992,10329.0,97.52999877929688
1544137545.8869867,10642.0,97.62000274658203
1544137550.6761303,10955.0,97.61000061035156
1544137555.191763,11268.0,97.54000091552734
1544137559.5113857,11581.0,97.66999816894531
1544137563.989057,11894.0,97.68000030517578
1544137568.4347417,12207.0,97.66999816894531
1544137572.86157,12520.0,97.7300033569336
1544137577.4623253,12833.0,97.75
1544137582.0267603,13146.0,97.76000213623047
1544137586.3802023,13459.0,97.81999969482422
1544137590.7751343,13772.0,97.7699966430664
1544137595.1386275,14085.0,97.8499984741211
1544137599.5245953,14398.0,97.7699966430664
1544137603.9278753,14711.0,97.8499984741211
1544137608.6610684,15024.0,97.87999725341797
1544137613.6499312,15337.0,97.87999725341797
1544137618.325728,15650.0,97.9000015258789
1544137622.8407495,15963.0,97.88999938964844
1544137627.2836046,16276.0,97.87000274658203
1544137631.6739826,16589.0,97.88999938964844
1544137636.2394962,16902.0,97.87999725341797
1544137640.6424928,17215.0,97.91000366210938
1544137645.161537,17528.0,97.88999938964844
1544137649.611025,17841.0,97.9000015258789
1544137654.1854525,18154.0,97.9000015258789
1544137658.6720324,18467.0,97.97000122070312
1544137663.3765771,18780.0,98.01000213623047
1544137667.9707813,19093.0,97.95999908447266
1544137672.7201233,19406.0,97.93000030517578
1544137677.2207434,19719.0,97.97000122070312
1544137681.7496316,20032.0,97.95999908447266
1544137686.0744076,20345.0,97.94999694824219
1544137690.4433637,20658.0,97.9000015258789
1544137694.9594562,20971.0,97.97000122070312
1544137699.4611738,21284.0,97.9800033569336
1544137704.0372837,21597.0,98.01000213623047
1544137708.4411364,21910.0,98.0199966430664
1544137712.9225597,22223.0,98.01000213623047
1544137717.2823694,22536.0,98.02999877929688
1544137721.5980673,22849.0,97.94000244140625
1544137725.9207947,23162.0,97.91999816894531
1544137730.2954476,23475.0,97.97000122070312
1544137734.717201,23788.0,98.06999969482422
1544137739.0968614,24101.0,98.05999755859375
1544137743.4320047,24414.0,97.98999786376953
1544137747.892441,24727.0,97.98999786376953
1544137752.2964826,25040.0,98.0
1544137756.8494976,25353.0,98.0199966430664
1544137761.486426,25666.0,98.04000091552734
1544137765.8694518,25979.0,97.9800033569336
1544137770.4482033,26292.0,98.05000305175781
1544137775.0039084,26605.0,98.02999877929688
1544137779.53178,26918.0,97.94999694824219
1544137783.965864,27231.0,98.05000305175781
1544137788.4717708,27544.0,97.98999786376953
1544137793.092123,27857.0,98.0199966430664
1544137797.6685162,28170.0,97.97000122070312
1544137802.2930143,28483.0,98.0
1544137806.9272234,28796.0,98.0199966430664
1544137811.4377995,29109.0,97.98999786376953
1544137815.9377532,29422.0,97.98999786376953
1544137820.3313868,29735.0,98.05000305175781
1544137824.7062654,30048.0,98.05000305175781
1544137828.9958198,30361.0,98.08000183105469
1544137833.361922,30674.0,98.01000213623047
1544137837.7783132,30987.0,98.08000183105469
1544137842.2531502,31300.0,98.0199966430664
1544137846.9191077,31613.0,98.02999877929688
1544137851.6922722,31926.0,98.05000305175781
1544137856.3622642,32239.0,98.05999755859375
1544137860.8085675,32552.0,98.04000091552734
1544137865.4084966,32865.0,97.94000244140625
1544137869.8139288,33178.0,98.02999877929688
1544137874.331431,33491.0,97.95999908447266
1544137878.712956,33804.0,97.98999786376953
1544137883.1086268,34117.0,97.9800033569336
1544137887.5865154,34430.0,98.06999969482422
1544137891.9270227,34743.0,98.02999877929688
1544137896.3965712,35056.0,97.97000122070312
