Wall time,Step,Value
1543646236.7636356,313.0,22.110000610351562
1543646244.472033,626.0,28.799999237060547
1543646252.2597883,939.0,31.229999542236328
1543646260.0798888,1252.0,34.45000076293945
1543646267.943535,1565.0,34.22999954223633
1543646275.8374765,1878.0,38.27000045776367
1543646283.6044352,2191.0,39.08000183105469
1543646291.5841126,2504.0,39.4900016784668
1543646299.2837112,2817.0,40.33000183105469
1543646307.154641,3130.0,40.95000076293945
1543646314.9774263,3443.0,40.06999969482422
1543646322.74131,3756.0,41.7400016784668
1543646330.5446095,4069.0,40.77000045776367
1543646338.3120754,4382.0,41.849998474121094
1543646346.1382077,4695.0,42.709999084472656
1543646353.848976,5008.0,42.56999969482422
1543646361.567704,5321.0,43.310001373291016
1543646369.4662614,5634.0,42.33000183105469
1543646377.2677717,5947.0,43.810001373291016
1543646385.2567353,6260.0,43.439998626708984
1543646393.2396197,6573.0,43.72999954223633
1543646401.0423775,6886.0,43.560001373291016
1543646409.2759504,7199.0,43.720001220703125
1543646417.0094485,7512.0,43.869998931884766
1543646424.841203,7825.0,45.150001525878906
1543646432.5647805,8138.0,44.869998931884766
1543646440.4970245,8451.0,44.459999084472656
1543646448.2885911,8764.0,44.81999969482422
1543646456.122051,9077.0,43.970001220703125
1543646463.9564252,9390.0,43.619998931884766
1543646471.7560043,9703.0,45.290000915527344
1543646479.5488374,10016.0,45.060001373291016
1543646487.29637,10329.0,45.400001525878906
1543646495.0639396,10642.0,45.040000915527344
1543646502.8724046,10955.0,44.650001525878906
1543646510.8243866,11268.0,45.619998931884766
1543646518.6334815,11581.0,45.43000030517578
1543646526.4294548,11894.0,45.720001220703125
1543646534.5524826,12207.0,44.33000183105469
1543646542.3520958,12520.0,45.459999084472656
1543646550.1490202,12833.0,44.560001373291016
1543646557.9763935,13146.0,45.02000045776367
1543646565.845886,13459.0,45.029998779296875
1543646573.5930269,13772.0,45.380001068115234
1543646581.3286874,14085.0,45.33000183105469
1543646589.1276867,14398.0,44.86000061035156
1543646596.888296,14711.0,45.810001373291016
1543646604.783517,15024.0,46.13999938964844
1543646612.5959184,15337.0,45.439998626708984
1543646620.5561001,15650.0,44.79999923706055
1543646628.3870177,15963.0,45.31999969482422
1543646636.1476247,16276.0,44.72999954223633
1543646643.9823847,16589.0,45.88999938964844
1543646651.830413,16902.0,45.560001373291016
1543646659.5812242,17215.0,45.599998474121094
1543646667.3502467,17528.0,45.400001525878906
1543646675.2885845,17841.0,45.2400016784668
1543646683.0206223,18154.0,44.72999954223633
1543646690.8909233,18467.0,44.90999984741211
1543646698.7323077,18780.0,46.040000915527344
1543646706.500671,19093.0,45.40999984741211
1543646714.2599401,19406.0,45.95000076293945
1543646721.9546776,19719.0,45.599998474121094
1543646729.6956875,20032.0,45.02000045776367
1543646737.5210822,20345.0,45.619998931884766
1543646745.33286,20658.0,45.689998626708984
1543646753.048789,20971.0,45.41999816894531
1543646761.184492,21284.0,45.33000183105469
1543646769.037772,21597.0,44.880001068115234
1543646776.8562827,21910.0,45.720001220703125
1543646784.633367,22223.0,45.36000061035156
1543646792.3798585,22536.0,45.56999969482422
1543646800.3653295,22849.0,44.72999954223633
1543646808.1820097,23162.0,45.970001220703125
1543646816.061532,23475.0,45.38999938964844
1543646823.9129033,23788.0,45.959999084472656
1543646831.8135,24101.0,44.689998626708984
1543646839.6038496,24414.0,44.790000915527344
